year,month,date,region,cause,deaths,farm_size_acres,avg_income_monthly
2019,5,2019-05-01,Central,Accident,0,9.2,292
2019,5,2019-05-01,Central,Illness (Non-agri),1,20.7,148
2019,5,2019-05-01,Central,Other,0,11.2,250
2019,6,2019-06-01,North,Suicide,17,8.5,187
2019,6,2019-06-01,North,Poor Crop Growth,6,15.4,66
2019,6,2019-06-01,North,Malnutrition,6,1.0,353
2019,6,2019-06-01,North,Pesticide Exposure,1,4.6,277
2019,6,2019-06-01,North,Debt,5,10.8,197
2019,6,2019-06-01,North,Accident,1,13.0,218
2019,6,2019-06-01,North,Illness (Non-agri),5,0.5,134
2019,6,2019-06-01,North,Other,1,6.8,109
2019,6,2019-06-01,South,Suicide,13,14.1,214
2019,6,2019-06-01,South,Poor Crop Growth,3,12.7,266
2019,6,2019-06-01,South,Malnutrition,5,10.1,97
2019,6,2019-06-01,South,Pesticide Exposure,3,19.1,220
2019,6,2019-06-01,South,Debt,5,15.5,162
2019,6,2019-06-01,South,Accident,4,20.7,276
2019,6,2019-06-01,South,Illness (Non-agri),2,11.1,50
2019,6,2019-06-01,South,Other,2,8.1,104
2019,6,2019-06-01,East,Suicide,6,15.2,218
2019,6,2019-06-01,East,Poor Crop Growth,3,12.2,155
2019,6,2019-06-01,East,Malnutrition,2,11.5,298
2019,6,2019-06-01,East,Pesticide Exposure,1,11.3,174
2019,6,2019-06-01,East,Debt,2,9.9,330
2019,6,2019-06-01,East,Accident,3,9.8,164
2019,6,2019-06-01,East,Illness (Non-agri),1,8.1,230
2019,6,2019-06-01,East,Other,2,0.5,257
2019,6,2019-06-01,West,Suicide,12,2.6,260
2019,6,2019-06-01,West,Poor Crop Growth,3,15.8,384
2019,6,2019-06-01,West,Malnutrition,3,13.9,84
2019,6,2019-06-01,West,Pesticide Exposure,1,9.6,178
2019,6,2019-06-01,West,Debt,4,9.4,220
2019,6,2019-06-01,West,Accident,3,2.3,395
2019,6,2019-06-01,West,Illness (Non-agri),2,10.3,126
2019,6,2019-06-01,West,Other,2,8.6,233
2019,6,2019-06-01,Central,Suicide,15,15.9,329
2019,6,2019-06-01,Central,Poor Crop Growth,5,19.9,81
2019,6,2019-06-01,Central,Malnutrition,4,14.1,300
2019,6,2019-06-01,Central,Pesticide Exposure,3,8.2,190
2019,6,2019-06-01,Central,Debt,5,6.1,208
2019,6,2019-06-01,Central,Accident,3,5.7,235
2019,6,2019-06-01,Central,Illness (Non-agri),5,1.5,334
2019,6,2019-06-01,Central,Other,2,12.9,166
2019,7,2019-07-01,North,Suicide,12,13.9,137
2019,7,2019-07-01,North,Poor Crop Growth,5,10.8,200
2019,7,2019-07-01,North,Malnutrition,2,15.4,50
2019,7,2019-07-01,North,Pesticide Exposure,1,8.8,170
2019,7,2019-07-01,North,Debt,4,17.3,132
2019,7,2019-07-01,North,Accident,3,11.8,58
2019,7,2019-07-01,North,Illness (Non-agri),5,2.1,155
2019,7,2019-07-01,North,Other,0,17.4,217
2019,7,2019-07-01,South,Suicide,6,9.8,304
2019,7,2019-07-01,South,Poor Crop Growth,1,14.3,303
2019,7,2019-07-01,South,Malnutrition,1,13.3,273
2019,7,2019-07-01,South,Pesticide Exposure,1,10.3,216
2019,7,2019-07-01,South,Debt,2,12.5,145
2019,7,2019-07-01,South,Accident,2,3.6,50
2019,7,2019-07-01,South,Illness (Non-agri),1,0.5,102
2019,7,2019-07-01,South,Other,1,9.6,184
2019,7,2019-07-01,East,Suicide,14,8.3,177
2019,7,2019-07-01,East,Poor Crop Growth,3,20.2,196
2019,7,2019-07-01,East,Malnutrition,2,14.3,185
2019,7,2019-07-01,East,Pesticide Exposure,0,14.5,87
2019,7,2019-07-01,East,Debt,5,8.6,234
2019,7,2019-07-01,East,Accident,3,12.1,195
2019,7,2019-07-01,East,Illness (Non-agri),4,5.7,280
2019,7,2019-07-01,East,Other,2,4.6,266
2019,7,2019-07-01,West,Suicide,4,4.7,215
2019,7,2019-07-01,West,Poor Crop Growth,1,7.7,216
2019,7,2019-07-01,West,Malnutrition,2,16.9,185
2019,7,2019-07-01,West,Pesticide Exposure,1,14.4,238
2019,7,2019-07-01,West,Debt,2,11.4,189
2019,7,2019-07-01,West,Accident,0,9.7,50
2019,7,2019-07-01,West,Illness (Non-agri),1,6.3,234
2019,7,2019-07-01,West,Other,2,11.1,230
2019,7,2019-07-01,Central,Suicide,12,14.9,224
2019,7,2019-07-01,Central,Poor Crop Growth,4,7.5,230
2019,7,2019-07-01,Central,Malnutrition,2,23.9,208
2019,7,2019-07-01,Central,Pesticide Exposure,0,8.1,237
2019,7,2019-07-01,Central,Debt,4,12.7,50
2019,7,2019-07-01,Central,Accident,1,17.6,191
2019,7,2019-07-01,Central,Illness (Non-agri),3,10.9,258
2019,7,2019-07-01,Central,Other,2,12.1,274
2019,8,2019-08-01,North,Suicide,10,15.4,343
2019,8,2019-08-01,North,Poor Crop Growth,4,6.4,64
2019,8,2019-08-01,North,Malnutrition,2,12.9,125
2019,8,2019-08-01,North,Pesticide Exposure,2,6.1,195
2019,8,2019-08-01,North,Debt,4,13.1,192
2019,8,2019-08-01,North,Accident,0,10.4,198
2019,8,2019-08-01,North,Illness (Non-agri),2,13.0,123
2019,8,2019-08-01,North,Other,2,11.5,308
2019,8,2019-08-01,South,Suicide,10,21.5,225
2019,8,2019-08-01,South,Poor Crop Growth,5,9.9,251
2019,8,2019-08-01,South,Malnutrition,2,10.1,247
2019,8,2019-08-01,South,Pesticide Exposure,1,7.2,279
2019,8,2019-08-01,South,Debt,3,11.7,324
2019,8,2019-08-01,South,Accident,1,18.0,164
2019,8,2019-08-01,South,Illness (Non-agri),3,8.7,218
2019,8,2019-08-01,South,Other,2,7.8,106
2019,8,2019-08-01,East,Suicide,10,0.5,245
2019,8,2019-08-01,East,Poor Crop Growth,4,12.6,176
2019,8,2019-08-01,East,Malnutrition,2,14.4,443
2019,8,2019-08-01,East,Pesticide Exposure,4,11.1,251
2019,8,2019-08-01,East,Debt,2,6.9,269
2019,8,2019-08-01,East,Accident,1,5.5,149
2019,8,2019-08-01,East,Illness (Non-agri),1,11.1,221
2019,8,2019-08-01,East,Other,3,6.0,238
2019,8,2019-08-01,West,Suicide,11,14.8,299
2019,8,2019-08-01,West,Poor Crop Growth,5,9.8,116
2019,8,2019-08-01,West,Malnutrition,3,13.6,212
2019,8,2019-08-01,West,Pesticide Exposure,2,4.6,178
2019,8,2019-08-01,West,Debt,3,0.5,181
2019,8,2019-08-01,West,Accident,3,10.3,232
2019,8,2019-08-01,West,Illness (Non-agri),2,10.8,229
2019,8,2019-08-01,West,Other,2,9.0,151
2019,8,2019-08-01,Central,Suicide,3,16.4,297
2019,8,2019-08-01,Central,Poor Crop Growth,2,6.9,258
2019,8,2019-08-01,Central,Malnutrition,1,10.3,202
2019,8,2019-08-01,Central,Pesticide Exposure,1,11.1,208
2019,8,2019-08-01,Central,Debt,0,6.3,358
2019,8,2019-08-01,Central,Accident,1,17.7,222
2019,8,2019-08-01,Central,Illness (Non-agri),0,9.8,339
2019,8,2019-08-01,Central,Other,1,6.4,168
2019,9,2019-09-01,North,Suicide,12,1.9,351
2019,9,2019-09-01,North,Poor Crop Growth,4,12.2,368
2019,9,2019-09-01,North,Malnutrition,4,8.1,50
2019,9,2019-09-01,North,Pesticide Exposure,4,12.6,50
2019,9,2019-09-01,North,Debt,3,18.6,272
2019,9,2019-09-01,North,Accident,0,11.6,232
2019,9,2019-09-01,North,Illness (Non-agri),3,7.5,293
2019,9,2019-09-01,North,Other,1,8.8,240
2019,9,2019-09-01,South,Suicide,10,9.5,169
2019,9,2019-09-01,South,Poor Crop Growth,4,4.3,200
2019,9,2019-09-01,South,Malnutrition,2,10.0,196
2019,9,2019-09-01,South,Pesticide Exposure,3,8.6,171
2019,9,2019-09-01,South,Debt,5,8.1,192
2019,9,2019-09-01,South,Accident,2,6.4,93
2019,9,2019-09-01,South,Illness (Non-agri),3,8.4,204
2019,9,2019-09-01,South,Other,1,19.5,171
2019,9,2019-09-01,East,Suicide,14,7.6,223
2019,9,2019-09-01,East,Poor Crop Growth,4,6.6,240
2019,9,2019-09-01,East,Malnutrition,3,9.5,72
2019,9,2019-09-01,East,Pesticide Exposure,3,7.9,263
2019,9,2019-09-01,East,Debt,5,6.2,172
2019,9,2019-09-01,East,Accident,2,7.3,203
2019,9,2019-09-01,East,Illness (Non-agri),3,5.3,253
2019,9,2019-09-01,East,Other,1,13.9,191
2019,9,2019-09-01,West,Suicide,6,3.0,289
2019,9,2019-09-01,West,Poor Crop Growth,2,19.3,152
2019,9,2019-09-01,West,Malnutrition,0,14.4,286
2019,9,2019-09-01,West,Pesticide Exposure,3,5.6,316
2019,9,2019-09-01,West,Debt,2,1.3,188
2019,9,2019-09-01,West,Accident,1,7.5,166
2019,9,2019-09-01,West,Illness (Non-agri),0,10.5,157
2019,9,2019-09-01,West,Other,0,10.0,239
2019,9,2019-09-01,Central,Suicide,11,5.5,112
2019,9,2019-09-01,Central,Poor Crop Growth,4,17.8,292
2019,9,2019-09-01,Central,Malnutrition,4,15.9,474
2019,9,2019-09-01,Central,Pesticide Exposure,3,16.4,307
2019,9,2019-09-01,Central,Debt,3,10.5,109
2019,9,2019-09-01,Central,Accident,2,7.4,170
2019,9,2019-09-01,Central,Illness (Non-agri),3,18.4,95
2019,9,2019-09-01,Central,Other,2,13.1,362
2019,10,2019-10-01,North,Suicide,8,14.2,188
2019,10,2019-10-01,North,Poor Crop Growth,2,16.4,206
2019,10,2019-10-01,North,Malnutrition,2,10.6,216
2019,10,2019-10-01,North,Pesticide Exposure,1,11.3,249
2019,10,2019-10-01,North,Debt,1,9.7,274
2019,10,2019-10-01,North,Accident,1,14.3,150
2019,10,2019-10-01,North,Illness (Non-agri),0,8.4,119
2019,10,2019-10-01,North,Other,2,8.3,414
2019,10,2019-10-01,South,Suicide,13,9.6,158
2019,10,2019-10-01,South,Poor Crop Growth,5,14.3,325
2019,10,2019-10-01,South,Malnutrition,5,6.6,107
2019,10,2019-10-01,South,Pesticide Exposure,2,12.3,273
2019,10,2019-10-01,South,Debt,3,13.1,55
2019,10,2019-10-01,South,Accident,3,11.4,210
2019,10,2019-10-01,South,Illness (Non-agri),2,5.7,131
2019,10,2019-10-01,South,Other,2,9.1,209
2019,10,2019-10-01,East,Suicide,11,18.2,160
2019,10,2019-10-01,East,Poor Crop Growth,3,14.2,50
2019,10,2019-10-01,East,Malnutrition,4,21.9,266
2019,10,2019-10-01,East,Pesticide Exposure,4,7.0,83
2019,10,2019-10-01,East,Debt,5,6.0,92
2019,10,2019-10-01,East,Accident,1,18.9,133
2019,10,2019-10-01,East,Illness (Non-agri),0,6.2,235
2019,10,2019-10-01,East,Other,0,8.4,158
2019,10,2019-10-01,West,Suicide,12,14.2,195
2019,10,2019-10-01,West,Poor Crop Growth,5,16.5,157
2019,10,2019-10-01,West,Malnutrition,2,6.4,204
2019,10,2019-10-01,West,Pesticide Exposure,2,8.8,94
2019,10,2019-10-01,West,Debt,7,11.0,181
2019,10,2019-10-01,West,Accident,2,8.7,213
2019,10,2019-10-01,West,Illness (Non-agri),1,16.5,382
2019,10,2019-10-01,West,Other,1,15.4,114
2019,10,2019-10-01,Central,Suicide,11,3.9,145
2019,10,2019-10-01,Central,Poor Crop Growth,2,13.1,358
2019,10,2019-10-01,Central,Malnutrition,5,10.4,161
2019,10,2019-10-01,Central,Pesticide Exposure,2,10.5,300
2019,10,2019-10-01,Central,Debt,6,7.3,305
2019,10,2019-10-01,Central,Accident,3,12.4,292
2019,10,2019-10-01,Central,Illness (Non-agri),2,8.8,148
2019,10,2019-10-01,Central,Other,2,15.2,237
2019,11,2019-11-01,North,Suicide,10,3.2,235
2019,11,2019-11-01,North,Poor Crop Growth,3,9.2,193
2019,11,2019-11-01,North,Malnutrition,1,22.5,190
2019,11,2019-11-01,North,Pesticide Exposure,2,10.7,50
2019,11,2019-11-01,North,Debt,2,0.7,252
2019,11,2019-11-01,North,Accident,0,12.1,118
2019,11,2019-11-01,North,Illness (Non-agri),2,9.8,202
2019,11,2019-11-01,North,Other,1,11.1,220
2019,11,2019-11-01,South,Suicide,9,12.1,141
2019,11,2019-11-01,South,Poor Crop Growth,4,11.2,50
2019,11,2019-11-01,South,Malnutrition,1,4.2,103
2019,11,2019-11-01,South,Pesticide Exposure,2,10.6,230
2019,11,2019-11-01,South,Debt,2,12.3,50
2019,11,2019-11-01,South,Accident,4,0.5,267
2019,11,2019-11-01,South,Illness (Non-agri),2,7.0,115
2019,11,2019-11-01,South,Other,1,12.1,50
2019,11,2019-11-01,East,Suicide,6,11.6,172
2019,11,2019-11-01,East,Poor Crop Growth,1,5.4,176
2019,11,2019-11-01,East,Malnutrition,2,13.5,120
2019,11,2019-11-01,East,Pesticide Exposure,1,11.1,198
2019,11,2019-11-01,East,Debt,4,17.5,185
2019,11,2019-11-01,East,Accident,2,9.6,81
2019,11,2019-11-01,East,Illness (Non-agri),1,12.9,326
2019,11,2019-11-01,East,Other,2,3.6,166
2019,11,2019-11-01,West,Suicide,2,7.7,240
2019,11,2019-11-01,West,Poor Crop Growth,-1,10.5,163
2019,11,2019-11-01,West,Malnutrition,1,11.6,158
2019,11,2019-11-01,West,Pesticide Exposure,2,12.9,249
2019,11,2019-11-01,West,Debt,0,5.8,344
2019,11,2019-11-01,West,Accident,0,13.7,248
2019,11,2019-11-01,West,Illness (Non-agri),0,7.2,136
2019,11,2019-11-01,West,Other,2,0.8,84
2019,11,2019-11-01,Central,Suicide,3,7.2,235
2019,11,2019-11-01,Central,Poor Crop Growth,1,19.2,195
2019,11,2019-11-01,Central,Malnutrition,0,6.8,211
2019,11,2019-11-01,Central,Pesticide Exposure,0,6.1,214
2019,11,2019-11-01,Central,Debt,0,9.9,290
2019,11,2019-11-01,Central,Accident,1,5.3,107
2019,11,2019-11-01,Central,Illness (Non-agri),1,9.6,154
2019,11,2019-11-01,Central,Other,1,11.2,261
2019,12,2019-12-01,North,Suicide,9,11.2,333
2019,12,2019-12-01,North,Poor Crop Growth,4,19.8,138
2019,12,2019-12-01,North,Malnutrition,3,7.2,200
2019,12,2019-12-01,North,Pesticide Exposure,1,5.1,138
2019,12,2019-12-01,North,Debt,2,11.5,196
2019,12,2019-12-01,North,Accident,2,10.4,127
2019,12,2019-12-01,North,Illness (Non-agri),1,18.4,199
2019,12,2019-12-01,North,Other,1,2.0,390
2019,12,2019-12-01,South,Suicide,7,13.1,147
2019,12,2019-12-01,South,Poor Crop Growth,1,15.4,165
2019,12,2019-12-01,South,Malnutrition,0,0.5,149
2019,12,2019-12-01,South,Pesticide Exposure,2,9.9,188
2019,12,2019-12-01,South,Debt,4,2.3,125
2019,12,2019-12-01,South,Accident,1,14.1,301
2019,12,2019-12-01,South,Illness (Non-agri),2,9.0,159
2019,12,2019-12-01,South,Other,1,12.8,227
2019,12,2019-12-01,East,Suicide,9,11.7,243
2019,12,2019-12-01,East,Poor Crop Growth,5,6.8,198
2019,12,2019-12-01,East,Malnutrition,4,13.2,144
2019,12,2019-12-01,East,Pesticide Exposure,3,19.0,292
2019,12,2019-12-01,East,Debt,1,4.5,50
2019,12,2019-12-01,East,Accident,1,1.5,133
2019,12,2019-12-01,East,Illness (Non-agri),2,5.1,143
2019,12,2019-12-01,East,Other,2,11.5,288
2019,12,2019-12-01,West,Suicide,9,13.7,178
2019,12,2019-12-01,West,Poor Crop Growth,3,12.0,215
2019,12,2019-12-01,West,Malnutrition,0,1.9,206
2019,12,2019-12-01,West,Pesticide Exposure,2,16.9,50
2019,12,2019-12-01,West,Debt,3,0.5,304
2019,12,2019-12-01,West,Accident,3,10.3,316
2019,12,2019-12-01,West,Illness (Non-agri),2,12.2,161
2019,12,2019-12-01,West,Other,2,6.2,162
2019,12,2019-12-01,Central,Suicide,8,10.6,158
2019,12,2019-12-01,Central,Poor Crop Growth,1,10.6,50
2019,12,2019-12-01,Central,Malnutrition,1,8.9,200
2019,12,2019-12-01,Central,Pesticide Exposure,1,13.3,278
2019,12,2019-12-01,Central,Debt,2,11.3,191
2019,12,2019-12-01,Central,Accident,0,4.5,129
2019,12,2019-12-01,Central,Illness (Non-agri),0,0.5,193
2019,12,2019-12-01,Central,Other,0,8.2,50
2020,1,2020-01-01,North,Suicide,14,0.5,124
2020,1,2020-01-01,North,Poor Crop Growth,4,8.5,214
2020,1,2020-01-01,North,Malnutrition,4,10.3,251
2020,1,2020-01-01,North,Pesticide Exposure,2,15.3,167
2020,1,2020-01-01,North,Debt,3,9.1,196
2020,1,2020-01-01,North,Accident,4,5.4,265
2020,1,2020-01-01,North,Illness (Non-agri),2,11.9,220
2020,1,2020-01-01,North,Other,2,13.4,225
2020,1,2020-01-01,South,Suicide,16,4.8,285
2020,1,2020-01-01,South,Poor Crop Growth,5,5.7,167
2020,1,2020-01-01,South,Malnutrition,5,16.0,236
2020,1,2020-01-01,South,Pesticide Exposure,3,11.0,238
2020,1,2020-01-01,South,Debt,5,6.5,134
2020,1,2020-01-01,South,Accident,2,12.4,148
2020,1,2020-01-01,South,Illness (Non-agri),4,13.2,259
2020,1,2020-01-01,South,Other,1,6.8,146
2020,1,2020-01-01,East,Suicide,6,13.4,198
2020,1,2020-01-01,East,Poor Crop Growth,3,1.0,290
2020,1,2020-01-01,East,Malnutrition,1,8.2,173
2020,1,2020-01-01,East,Pesticide Exposure,3,3.4,256
2020,1,2020-01-01,East,Debt,3,9.4,98
2020,1,2020-01-01,East,Accident,2,13.3,68
2020,1,2020-01-01,East,Illness (Non-agri),3,6.8,50
2020,1,2020-01-01,East,Other,2,13.5,111
2020,1,2020-01-01,West,Suicide,12,20.4,126
2020,1,2020-01-01,West,Poor Crop Growth,3,1.6,217
2020,1,2020-01-01,West,Malnutrition,3,14.7,160
2020,1,2020-01-01,West,Pesticide Exposure,2,5.0,193
2020,1,2020-01-01,West,Debt,4,6.2,183
2020,1,2020-01-01,West,Accident,4,22.9,254
2020,1,2020-01-01,West,Illness (Non-agri),3,5.5,92
2020,1,2020-01-01,West,Other,2,9.7,260
2020,1,2020-01-01,Central,Suicide,13,17.1,186
2020,1,2020-01-01,Central,Poor Crop Growth,5,15.7,166
2020,1,2020-01-01,Central,Malnutrition,3,8.9,212
2020,1,2020-01-01,Central,Pesticide Exposure,2,9.8,264
2020,1,2020-01-01,Central,Debt,6,0.9,300
2020,1,2020-01-01,Central,Accident,2,10.0,318
2020,1,2020-01-01,Central,Illness (Non-agri),2,3.7,152
2020,1,2020-01-01,Central,Other,2,13.7,172
2020,2,2020-02-01,North,Suicide,7,3.8,163
2020,2,2020-02-01,North,Poor Crop Growth,2,19.6,288
2020,2,2020-02-01,North,Malnutrition,2,15.5,68
2020,2,2020-02-01,North,Pesticide Exposure,3,15.6,145
2020,2,2020-02-01,North,Debt,3,7.5,253
2020,2,2020-02-01,North,Accident,3,6.6,101
2020,2,2020-02-01,North,Illness (Non-agri),2,12.3,122
2020,2,2020-02-01,North,Other,2,21.1,344
2020,2,2020-02-01,South,Suicide,3,6.6,166
2020,2,2020-02-01,South,Poor Crop Growth,1,0.5,169
2020,2,2020-02-01,South,Malnutrition,1,10.8,174
2020,2,2020-02-01,South,Pesticide Exposure,1,5.6,253
2020,2,2020-02-01,South,Debt,1,8.1,194
2020,2,2020-02-01,South,Accident,1,4.6,159
2020,2,2020-02-01,South,Illness (Non-agri),1,0.6,116
2020,2,2020-02-01,South,Other,1,6.3,188
2020,2,2020-02-01,East,Suicide,10,7.3,195
2020,2,2020-02-01,East,Poor Crop Growth,2,17.2,155
2020,2,2020-02-01,East,Malnutrition,3,14.3,57
2020,2,2020-02-01,East,Pesticide Exposure,3,4.5,142
2020,2,2020-02-01,East,Debt,5,1.9,308
2020,2,2020-02-01,East,Accident,3,1.8,69
2020,2,2020-02-01,East,Illness (Non-agri),2,18.0,50
2020,2,2020-02-01,East,Other,0,10.0,196
2020,2,2020-02-01,West,Suicide,7,2.3,257
2020,2,2020-02-01,West,Poor Crop Growth,2,11.3,237
2020,2,2020-02-01,West,Malnutrition,0,5.3,148
2020,2,2020-02-01,West,Pesticide Exposure,1,18.9,383
2020,2,2020-02-01,West,Debt,3,10.6,245
2020,2,2020-02-01,West,Accident,2,13.5,163
2020,2,2020-02-01,West,Illness (Non-agri),3,1.6,166
2020,2,2020-02-01,West,Other,2,2.0,102
2020,2,2020-02-01,Central,Suicide,10,13.2,191
2020,2,2020-02-01,Central,Poor Crop Growth,4,7.7,355
2020,2,2020-02-01,Central,Malnutrition,4,16.9,205
2020,2,2020-02-01,Central,Pesticide Exposure,0,13.9,195
2020,2,2020-02-01,Central,Debt,4,5.2,135
2020,2,2020-02-01,Central,Accident,4,19.4,241
2020,2,2020-02-01,Central,Illness (Non-agri),3,11.7,159
2020,2,2020-02-01,Central,Other,0,7.6,95
2020,3,2020-03-01,North,Suicide,15,4.4,306
2020,3,2020-03-01,North,Poor Crop Growth,4,8.0,293
2020,3,2020-03-01,North,Malnutrition,5,16.8,104
2020,3,2020-03-01,North,Pesticide Exposure,2,15.0,300
2020,3,2020-03-01,North,Debt,5,11.9,166
2020,3,2020-03-01,North,Accident,1,0.5,208
2020,3,2020-03-01,North,Illness (Non-agri),2,9.7,306
2020,3,2020-03-01,North,Other,3,10.7,71
2020,3,2020-03-01,South,Suicide,8,13.7,167
2020,3,2020-03-01,South,Poor Crop Growth,5,5.8,190
2020,3,2020-03-01,South,Malnutrition,1,0.5,50
2020,3,2020-03-01,South,Pesticide Exposure,2,9.8,165
2020,3,2020-03-01,South,Debt,3,12.0,254
2020,3,2020-03-01,South,Accident,1,12.5,204
2020,3,2020-03-01,South,Illness (Non-agri),1,7.2,197
2020,3,2020-03-01,South,Other,2,12.9,198
2020,3,2020-03-01,East,Suicide,5,8.0,239
2020,3,2020-03-01,East,Poor Crop Growth,1,13.7,274
2020,3,2020-03-01,East,Malnutrition,3,12.3,141
2020,3,2020-03-01,East,Pesticide Exposure,1,6.0,178
2020,3,2020-03-01,East,Debt,3,0.9,246
2020,3,2020-03-01,East,Accident,2,7.7,164
2020,3,2020-03-01,East,Illness (Non-agri),3,2.5,277
2020,3,2020-03-01,East,Other,2,1.6,237
2020,3,2020-03-01,West,Suicide,4,7.8,265
2020,3,2020-03-01,West,Poor Crop Growth,-1,12.2,197
2020,3,2020-03-01,West,Malnutrition,1,12.0,180
2020,3,2020-03-01,West,Pesticide Exposure,1,14.9,60
2020,3,2020-03-01,West,Debt,1,6.4,209
2020,3,2020-03-01,West,Accident,1,5.6,204
2020,3,2020-03-01,West,Illness (Non-agri),0,19.6,201
2020,3,2020-03-01,West,Other,0,6.9,166
2020,3,2020-03-01,Central,Suicide,7,9.3,309
2020,3,2020-03-01,Central,Poor Crop Growth,4,10.1,157
2020,3,2020-03-01,Central,Malnutrition,2,5.9,159
2020,3,2020-03-01,Central,Pesticide Exposure,0,9.0,245
2020,3,2020-03-01,Central,Debt,1,2.5,157
2020,3,2020-03-01,Central,Accident,2,20.4,50
2020,3,2020-03-01,Central,Illness (Non-agri),3,6.6,126
2020,3,2020-03-01,Central,Other,0,7.5,192
2020,4,2020-04-01,North,Suicide,1,10.5,257
2020,4,2020-04-01,North,Poor Crop Growth,1,17.3,315
2020,4,2020-04-01,North,Malnutrition,0,6.0,293
2020,4,2020-04-01,North,Pesticide Exposure,2,13.2,248
2020,4,2020-04-01,North,Debt,0,8.9,419
2020,4,2020-04-01,North,Accident,0,15.7,159
2020,4,2020-04-01,North,Illness (Non-agri),1,17.2,196
2020,4,2020-04-01,North,Other,0,13.9,224
2020,4,2020-04-01,South,Suicide,11,6.3,144
2020,4,2020-04-01,South,Poor Crop Growth,2,8.5,89
2020,4,2020-04-01,South,Malnutrition,2,7.3,226
2020,4,2020-04-01,South,Pesticide Exposure,3,9.1,160
2020,4,2020-04-01,South,Debt,5,5.3,205
2020,4,2020-04-01,South,Accident,1,4.2,188
2020,4,2020-04-01,South,Illness (Non-agri),2,11.9,168
2020,4,2020-04-01,South,Other,3,6.7,128
2020,4,2020-04-01,East,Suicide,9,1.6,256
2020,4,2020-04-01,East,Poor Crop Growth,3,14.2,307
2020,4,2020-04-01,East,Malnutrition,3,17.6,97
2020,4,2020-04-01,East,Pesticide Exposure,1,15.6,275
2020,4,2020-04-01,East,Debt,0,15.3,179
2020,4,2020-04-01,East,Accident,2,8.3,250
2020,4,2020-04-01,East,Illness (Non-agri),0,13.7,193
2020,4,2020-04-01,East,Other,0,5.4,135
2020,4,2020-04-01,West,Suicide,6,12.7,103
2020,4,2020-04-01,West,Poor Crop Growth,3,8.2,289
2020,4,2020-04-01,West,Malnutrition,2,11.1,361
2020,4,2020-04-01,West,Pesticide Exposure,0,18.8,149
2020,4,2020-04-01,West,Debt,2,12.1,266
2020,4,2020-04-01,West,Accident,2,6.9,115
2020,4,2020-04-01,West,Illness (Non-agri),1,10.9,200
2020,4,2020-04-01,West,Other,2,0.5,172
2020,4,2020-04-01,Central,Suicide,14,11.0,436
2020,4,2020-04-01,Central,Poor Crop Growth,2,17.3,202
2020,4,2020-04-01,Central,Malnutrition,3,0.5,191
2020,4,2020-04-01,Central,Pesticide Exposure,3,8.1,291
2020,4,2020-04-01,Central,Debt,4,12.3,229
2020,4,2020-04-01,Central,Accident,1,12.2,134
2020,4,2020-04-01,Central,Illness (Non-agri),3,10.6,233
2020,4,2020-04-01,Central,Other,2,7.6,236
2020,5,2020-05-01,North,Suicide,11,15.6,87
2020,5,2020-05-01,North,Poor Crop Growth,4,6.6,250
2020,5,2020-05-01,North,Malnutrition,2,10.6,296
2020,5,2020-05-01,North,Pesticide Exposure,2,12.2,314
2020,5,2020-05-01,North,Debt,3,6.2,233
2020,5,2020-05-01,North,Accident,2,22.4,218
2020,5,2020-05-01,North,Illness (Non-agri),2,3.4,50
2020,5,2020-05-01,North,Other,0,7.0,190
2020,5,2020-05-01,South,Suicide,15,6.8,74
2020,5,2020-05-01,South,Poor Crop Growth,3,6.2,101
2020,5,2020-05-01,South,Malnutrition,4,15.7,287
2020,5,2020-05-01,South,Pesticide Exposure,2,1.9,139
2020,5,2020-05-01,South,Debt,6,18.3,75
2020,5,2020-05-01,South,Accident,1,12.8,221
2020,5,2020-05-01,South,Illness (Non-agri),1,9.1,209
2020,5,2020-05-01,South,Other,2,17.7,308
2020,5,2020-05-01,East,Suicide,11,11.0,271
2020,5,2020-05-01,East,Poor Crop Growth,5,17.1,285
2020,5,2020-05-01,East,Malnutrition,3,0.5,180
2020,5,2020-05-01,East,Pesticide Exposure,2,11.5,230
2020,5,2020-05-01,East,Debt,3,13.4,71
2020,5,2020-05-01,East,Accident,2,6.8,138
2020,5,2020-05-01,East,Illness (Non-agri),2,13.5,195
2020,5,2020-05-01,East,Other,0,5.7,301
2020,5,2020-05-01,West,Suicide,8,12.6,200
2020,5,2020-05-01,West,Poor Crop Growth,2,0.5,122
2020,5,2020-05-01,West,Malnutrition,1,12.2,205
2020,5,2020-05-01,West,Pesticide Exposure,3,10.5,206
2020,5,2020-05-01,West,Debt,3,16.6,266
2020,5,2020-05-01,West,Accident,2,14.2,350
2020,5,2020-05-01,West,Illness (Non-agri),2,18.0,268
2020,5,2020-05-01,West,Other,1,9.0,226
2020,5,2020-05-01,Central,Suicide,16,8.5,131
2020,5,2020-05-01,Central,Poor Crop Growth,4,2.0,191
2020,5,2020-05-01,Central,Malnutrition,4,6.9,144
2020,5,2020-05-01,Central,Pesticide Exposure,1,2.4,267
